X,Y,OBJECTID,COLS_KEY,LSN,POI_NAME,POI_TYPE,POI_SOURCE,PRIMARY_USE,ALT_GEOM,PHONE_NUM,GLOBALID,WEBSITE,OB_GYN,PEDIATRICS,PRIMARY_CARE,SUTQ_RATING,SNAP,WIC
1823881.35451138,713221.377883732,20424596,924613,600 W TOWN ST,DOY Services,Medical - Other,,Y,N,,{F5012CA9-6497-4E08-AADC-E2BB0D0ED4E4},,,,,,,
1846222.61396264,709438.16760239,20424597,1179329,1070 COLLEGE AVE,Jewish Family Services,Office - Non-Profit,,Y,N,,{6FC03841-0C24-4DA8-9C31-2F7ACB89647D},,,,,,,
1803605.46297663,766896.325979814,20424598,1241349,6686 SAWMILL RD,Salon Centric,Retail - Commercial/Retail,,Y,N,,{D5BA8BD4-B159-449C-A02F-E6DEECD80BF5},,,,,,,
1842156.18246298,759488.734167725,20424599,1267557,5585 CLEVELAND AVE,Cleveland Avenue Booster Station,Industrial - Water Treatment Plant,,Y,N,,{1B360545-5E80-43D3-BCDC-34E26761585B},,,,,,,
1838827.37415998,736340.363797888,20424600,448030,2608 LINDEN AVE,Busy Bee Body Shop,Retail - Services,,Y,N,,{5B86CB41-CACB-4DB4-AD6B-11C9AE2CD2FD},,,,,,,
1867391.3144073,752370.891119972,20424601,1181312,5316 N HAMILTON RD,Emi Pet Salon & Boutique,Retail - Services,,Y,N,,{44725B7C-BE72-4625-A629-8B9A0360ED94},,,,,,,
1839846.41378856,759822.34176822,20424602,669130,5700 MAPLE CANYON AVE,US Post Office,Government - Post Office,,Y,N,,{8A0BC4BE-283E-4D33-8B8E-CA7FD7FBF600},,,,,,,
1807391.72279255,719573.207371637,20424603,785155,2814 FISHER RD,Capitol City Glass & Screen Company,Retail - Services,,Y,N,6142918889,{16AAB60B-44CF-4523-8C22-85002FD84C73},,,,,,,
1828813.85448889,756380.709215805,20424604,609148,5421 BYERS CIR E,Coloract Graphics,Retail - Commercial/Retail,,Y,N,,{6CB9A56F-F397-4D87-9003-4B817F47F820},,,,,,,
1831294.57688963,772048.982341141,20424605,1231521,971 WORTHINGTON WOODS LOOP RD,Horace Mann Insurance Company,Office - Corporate,,Y,N,,{C770CA33-5501-4D5E-AF54-F3960437D54D},,,,,,,
1852305.49352914,746836.485194057,20424606,1292035,4001 EASTON STATION,Chase ATM,Office - Bank,,Y,N,,{455AC560-302D-44DB-9D7A-A49916558910},,,,,,,
1822884.41654463,748985.360161394,20424607,663275,4555 N HIGH ST,TY Fine Furniture Showroom,Retail - Commercial/Retail,CHAN1627453,Y,N,,{AE177B22-1D70-4A12-8A1D-8D1C9D9AA120},,,,,,,
1809909.4234658,749079.354395971,20424608,490101,4848 REED RD,United Midwest Savings Bank,Office - Bank,,Y,N,614-566-5526,{1237A440-F77E-4009-AB5E-BD6182261908},,,,,,,
1828951.42639223,756167.354655638,20424609,444480,5400 BYERS CIR E,U N Auto Tech,Retail - Services,,Y,N,,{1DD28782-2CEC-4180-9F6C-77652317BC63},,,,,,,
1829404.08231105,715590.930231228,20424610,1234688,32 N 4TH ST,Columbus Athenaeum,Retail - Mixed Use,Restaurant DB,Y,N,,{A4B8D9EB-7B18-4995-A473-74FCDF862101},,,,,,,
1836758.80316588,740365.504041567,20424611,898172,1596 OAKLAND PARK AVE,M & M Market & Carryout,Retail - Grocery,Restaurant DB,Y,N,,{DF7ED7B4-D844-4233-8113-4C32BE8829DD},,,,,,Y,
1875229.48803538,698229.495794058,20424612,1289495,3045 BRICE RD,US Post Office,Government - Post Office,,Y,N,614-623-8792,{21B3C57D-B643-4D02-BFC6-89C80A17AC39},,,,,,,
1819972.91088472,724977.878320813,20424613,886085,1456 DELASHMUT AVE,Kevin Lehr Associates,Retail - Commercial/Retail,,Y,N,,{A464A364-BA37-482C-A0A0-3C4D8FFF511B},,,,,,,
1836613.98947914,710572.892038971,20424614,786466,1030 E LIVINGSTON AVE,True Vine Ministries,Public Places - House of Worship,,Y,N,,{56AA6023-A348-4306-944B-C2C79D76E3BB},,,,,,,
1862548.05736156,700545.82154198,20424615,973469,2750 S HAMILTON RD,Saraga International Grocery,Retail - Grocery,,Y,N,,{E599CC97-970D-4035-8B7B-6A34645C5061},,,,,,,
1865424.29832822,712242.339815557,20424616,565776,4865 E MAIN ST,DealerTech Auto Service,Retail - Services,,Y,N,,{530BA23B-663F-4DBF-8316-CDC98666E1FF},,,,,,,
1832411.34959047,714839.373991564,20424617,509703,549 FRANKLIN AVE,The Columbus Performing Arts Center,Public Places - Theater/Concert Hall,COC,Y,N,,{BE1320E1-AC16-4582-85E5-F3E7F4799549},,,,,,,
1825391.35608456,714525.378228471,20424618,834875,379 W BROAD ST,Columbus Firefighters Union,Office - Corporate,,Y,N,,{EA43E481-9A0C-4059-8496-92566D048234},,,,,,,
1828578.95010306,712561.943178982,20424619,442808,330 S HIGH ST,Columbus Bail Bonds,Retail - Services,,Y,N,,{C3ABFAEF-7257-4BEA-A85C-C217B29C03AA},,,,,,,
1832309.34060813,708581.372071892,20424620,466003,418 E WHITTIER ST,Village Coney,Retail - Restaurant,,Y,N,6147549711,{A7360D08-0E08-430A-819F-3E14ACC0B419},,,,,,,
1832135.44987981,771915.33595489,20424621,1231491,7580 WORTHINGTON-GALENA RD,United Dairy Farmers,Retail - Gas Station,,Y,N,,{B0E85FF7-C500-4F8E-9FC7-73B85242BB61},,,,,,,
1866858.66685055,754983.770736724,20424622,1174518,5673 HAMILTON RD,Captain Car Wash,Retail - Services,,Y,N,6147759007,{20F4816C-1480-451B-8636-F409EF6659D8},,,,,,,
1838034.3573733,725738.371222392,20424623,467205,1180 JOYCE AVE,H & E Auto Sales,Retail - Commercial/Retail,,Y,N,,{AE80A64A-3DB1-465C-B597-C8EB8F001238},,,,,,,
1826314.46447456,775214.332637727,20424624,663803,115 PARK RD,Coe Photographic,Retail - Services,,Y,N,,{FD48EEB4-93DA-4DAD-94C9-047D58F2A633},,,,,,,
1878749.82876372,724172.712280229,20424625,799094,255 BUSINESS CENTER DR,Snyders Of Hanover,Retail - Commercial/Retail,,Y,N,,{CA8BFDFC-A772-43F8-A436-5EC3A7EF3974},,,,,,,
1835475.3664283,729233.374731064,20424626,87475,1724 CLEVELAND AVE,Don's #1 Quik Stop,Retail - Convenience Store,,Y,N,,{9FCDB452-2A34-4799-93E6-4ABABF728E0F},,,,,,Y,
1827118.75945389,722653.90068531,20424627,1323169,1010 N HIGH ST,Wright-Patt Credit Union,Office - Bank,,Y,N,,{E8C41A39-C793-4533-B053-C9144FB514DD},,,,,,,
1829420.3352313,702236.371966645,20424628,643819,1717 S HIGH ST,Columbus Auto Sales & Service,Retail - Commercial/Retail,,Y,N,,{976D2756-8695-44CB-B5A5-B7A1A7D222E1},,,,,,,
1845325.68563838,728553.736654639,20424629,1321766,1475 SUNBURY RD,Dairy Queen,Retail - Restaurant,,Y,N,614-917-1670,{096654B6-4E9F-4EEF-81A7-0D8D1DBA29EC},,,,,,,
1819130.70390773,710660.753739893,20424630,424860,372 S PRINCETON AVE,Barnwood Bandits,Office - Corporate,,Y,N,,{A50D8B6B-18DD-4FFF-98C1-F3E9AD60EED2},,,,,,,
1826158.03598164,729191.848895475,20424631,1061627,1892 N HIGH ST,US Bank,Office - Bank,,Y,N,,{6CE687CE-446D-4D91-BABA-B55D59E29B31},,,,,,,
1831301.34820156,712698.374336556,20424632,601241,360 S GRANT AVE,Eden Counseling Centers,Medical - Other,,Y,N,614-398-3470,{88406D6F-F6CF-4D56-A172-E88AED948C89},,,,,,,
1837379.67200288,710466.227554142,20424633,449663,1130 E LIVINGSTON AVE,Bethany Christian Church,Public Places - House of Worship,,Y,N,,{B564C80D-55D0-4F78-99A6-5757D6BE0DF0},,,,,,,
1828356.18184781,710548.505276725,20424634,647158,600 S FRONT ST,Grange - North Garage,Transportation - Parking Lot/Garage,,Y,N,,{2595C2D8-8E21-41AA-B071-317A98B94C5B},https://towneparkpermit.com/parkers/ParisWeb-LocList.php,,,,,,
1839903.47436997,760483.099633053,20424635,687950,2150 E DUBLIN-GRANVILLE RD,Walgreens,Retail - Commercial/Retail,,Y,N,614-523-1165,{5A9D1409-CF83-4815-86CB-5A1766C6F4AB},,,,,,,
1805492.35880914,712502.376697063,20424636,620471,3030 W BROAD ST,Hope & Heart by Schoedinger ,Retail - Services,,Y,N,,{96E7B7D7-8B52-4168-8D80-81D78E583B1B},,,,,,,
1829571.37528355,707885.470248476,20424637,1236905,40 STEWART AVE,Stewart Alternative Elementary School,Education - Elementary,Columbus City Schools - Revised 07/22/19,Y,N,,{9443B16C-09B1-40D3-9205-2AFF9AFF79F5},,,,,,,
1838406.36450331,730716.36946848,20424638,608035,1917 JOYCE AVE,Consolidated Container Co,Retail - Services,,Y,N,,{F1BC37A9-1108-4B2B-9566-83CDC8501CA2},,,,,,,
1807699.75662531,749890.963665143,20424639,764896,2094 W HENDERSON RD,Identity Tattoo,Retail - Services,,Y,N,,{516B02E7-26CE-43A3-A3B6-3AE07405BA84},,,,,,,
1865057.29807797,712249.340129644,20424640,466435,4825 E MAIN ST,Cars 4 U,Retail - Commercial/Retail,,Y,N,,{C8791B96-D7C8-4376-AE96-66EA6DDFAA39},,,,,,,
1816644.18066555,751231.113543898,20424641,1112653,839 BETHEL RD 121,Kai's Crab Boil,Retail - Restaurant,,Y,N,614-869-0652,{672737C1-D8D2-41AB-B25B-153C0F5F6B77},,,,,,,
1793231.92598097,732425.662309721,20424642,823984,2739 WESTBELT DR,Glass in Hilliard,Retail - Commercial/Retail,,Y,N,,{7AE0E013-FD67-4D98-B23C-716FB97D1D2D},,,,,,,
1833282.11228463,716787.742798224,20424643,936549,701 E LONG ST,Spencer's Influence ,Retail - Commercial/Retail,,Y,N,,{009346E1-A902-45F5-9497-1EC18F03435B},,,,,,,
1827344.31444897,686695.366631389,20424644,1240898,3831 S HIGH ST,Just Love Coffee Cafe,Retail - Specialty Food,,Y,N,6146704536,{B9DC342E-21A5-4E10-9BD0-AD4EF985A71B},,,,,,,
1823144.4206178,751150.357799888,20424645,586636,4840 N HIGH ST,DeFourny Realtors,Office - Corporate,,Y,N,,{56CF3738-A9CA-4E35-964D-F2A377BEA6C3},,,,,,,
1841309.71171497,724300.005332723,20424646,427180,970 WOODLAND AVE,Yenkin Majestic Paint,Retail - Commercial/Retail,,Y,N,,{17959E9E-AC83-4600-916B-2DFD6C117C6F},,,,,,,
1830823.12212388,714137.847835556,20424647,1269565,323 E TOWN ST,Cafe 323,Retail - Restaurant,Restaurant DB,Y,N,,{39553984-4065-4643-9BBF-E04969281507},,,,,,,
1786626.49595039,725373.056992397,20424648,1188502,1864 HILLIARD & ROME RD,Justice,Retail - Commercial/Retail,,Y,N,,{15187729-F173-4B04-AAB1-87AD93888AE1},,,,,,,
1830859.46555513,778864.329602808,20424649,314929,8491 SANCUS BLVD,City Barbeque,Retail - Restaurant,,Y,N,614-566-4414,{9D60E613-95AC-4DF3-AF01-1C3AC0533439},,,,,,,
1857289.83625072,698867.690055728,20424650,422946,2650 COURTRIGHT RD,Kreative Kidz Klubhouse,Education - Daycare,ODJFS 2210025420,,N,614-826-3012,{9F15F805-B410-452C-9EDD-DC61DA8BAC94},,,,,0,,
1785725.50037706,723632.397087887,20424651,1236343,5561 WESTCHESTER WOODS BLVD,Applebee's,Retail - Restaurant,,Y,N,,{1E3F8127-55EC-4AA5-A400-6551DB97C6DD},,,,,,,
1802685.0520878,702487.742854983,20424652,403906,3535 CLIME RD,United Dairy Farmers,Retail - Gas Station,,Y,N,,{D8900251-87E4-44CA-9780-BDC3E8CEB786},,,,,,Y,
1786541.37571381,719123.376578391,20424653,707161,5501 FISHER RD,Marathon ,Retail - Gas Station,,Y,N,,{CA6D9B75-446A-4088-8E1B-F3E6BEE44773},,,,,,,
1827180.8121513,774696.761166304,20424654,1208594,197 OAK ST,Thompson Creative Imaging,Office - Corporate,,Y,N,,{59A74C90-FD18-458F-84B2-01B39A6B1EB7},,,,,,,
1851907.37063771,746632.063358814,20424655,1251224,3950 TOWNSFAIR WAY,The Shade Store,Retail - Commercial/Retail,,Y,N,,{C21B7823-61C9-4E24-85CF-58CACF5CFEF3},,,,,,,
1803839.08980598,765908.061552137,20424656,773129,2649 FEDERATED BLVD,Glamour Beauty Care,Retail - Services,,Y,N,,{9E42615F-EBD0-4C22-90B0-35DF20C3FB36},,,,,,,
1827113.52029113,774698.938327312,20424657,1208591,191 OAK ST,Down to Earth Lawn Care,Retail - Services,,Y,N,6142360076,{0192FA1C-DAC3-407D-9A9C-4F6477CCD301},,,,,,,
1831195.90779564,724763.26818572,20424658,526068,1220 CORRUGATED WAY,Star House,Office - Non-Profit,,Y,N,,{D07929B4-FDB1-4BDF-8F49-8AE0024C2DEB},,,,,,,
1834173.75715488,716913.291431651,20424659,798845,821 E LONG ST,Mika's Cupcakes and Creams,Retail - Restaurant,CHAN1612941,Y,N,,{3CE01B4D-2B5B-4844-A31D-31448978F807},,,,,,,
1829575.62691547,726888.901401639,20424660,501110,1521 N GRANT AVE,Car Company Body Shops,Retail - Services,,Y,N,6143379782,{C01F68B2-9D18-4670-A986-CD6CE9A28A92},,,,,,,
1847375.33901939,722597.358803645,20424661,6405,625 N CASSADY AVE,VIP Grooming,Retail - Services,,Y,N,614-943-6503,{1C72367F-4184-498F-86E9-1B5E4962ABC7},,,,,,,
1827171.37024106,724407.382086471,20424662,649847,1254 COURTLAND AVE,AlphaGraphics,Retail - Services,,Y,N,,{2C52D0CD-38EE-444E-A905-9E4F8701E866},,,,,,,
1793404.11330064,725607.486969724,20424663,670079,1849 WESTBELT DR,Markee International Corp,Industrial - Manufacturing,,Y,N,,{2065445F-8928-4D5B-8B9E-6C2523B78289},,,,,,,
1852381.30374497,747910.773727894,20424664,1238156,4070 THE STRAND E 510,Victoria's Secret,Retail - Commercial/Retail,,Y,N,,{D0D83EB7-A4A0-4179-95F5-3FDC5B8188ED},,,,,,,
1792245.34527697,701649.375109136,20424665,1236999,1360 BOLTONFIELD ST,ThyssenKrupp Materials AIN PLastics Division,Industrial - Manufacturing,,Y,N,,{F966BAF7-CF17-4EEE-9284-036216C3ED07},,,,,,,
1830711.96552205,760099.481305808,20424666,506638,5880 NORTH MEADOWS BLVD,Sunshine Food Market,Retail - Convenience Store,,Y,N,,{FFB10807-31C7-4157-A6A5-44624554CE28},,,,,,Y,
1829540.39667097,740653.370263726,20424667,588385,717 OAKLAND PARK AVE,Metro City Doggie,Retail - Services,,Y,N,,{586C3643-62E8-4F96-A4AD-E227648C4C9A},,,,,,,
1849068.34186697,726591.357049227,20424668,1235503,3000 E 14TH AVE,FCX Performance ,Retail - Commercial/Retail,,Y,N,,{62A23126-46D3-4F63-84E3-3D773CBA4604},,,,,,,
1837738.69753155,719674.739648893,20424669,429049,1345 ATCHESON ST,Union Tabernacle of God,Public Places - House of Worship,,Y,N,,{2FEA1E09-9AD0-4999-B1EA-C0FB6C71EA3A},,,,,,,
1828560.36746305,723059.381829724,20424670,1234299,1031 N 4TH ST,Fox In The Snow Cafe,Retail - Restaurant,,Y,N,6143725677,{9D31C2DF-EE64-4A90-AD02-4669029552A7},,,,,,,
1824328.3690373,723035.38187772,20424671,1023542,350 W 3RD AVE,Ziggy's Drive Thru,Retail - Commercial/Retail,,Y,N,,{4DB6DEEB-D664-4C8B-AE0F-F039D3EC7CA7},,,,,,,
1791784.78681488,730484.752149567,20424672,711072,2500 INTERNATIONAL ST,Wilsonart International ,Office - Corporate,,Y,N,,{7518CFB9-BA47-49F2-B132-A78DE1C9C36D},,,,,,,
1827352.60970797,719597.015722975,20424673,525907,20 W POPLAR AVE,Orbit Design,Retail - Services,,Y,N,,{751355AB-3EF0-4364-8E63-F166080C8618},,,,,,,
1866212.13041396,706530.493299648,20424674,1307508,1826 LATTIMER DR,Far East Community Center,Public Places - Community/Recreation Center,COC,Y,N,,{DAF07BB2-449B-4C53-BF08-F9F05F0674CB},https://www.columbus.gov/recreationandparks/recreation-centers/All-Community-Centers/,,,,,,
1829699.67620805,763923.774838313,20424675,1208563,785 BUSCH CT,Columbus Rubber,Office - Corporate,,Y,N,,{18FCC945-0BD9-49AB-BA4D-114D1EB39295},,,,,,,
1824520.60290481,712845.055145562,20424676,583656,514 W RICH ST,Ludus Magnus - Personal Trainer,Retail - Services,,Y,N,,{AECCF162-D8C7-4108-A647-A70C7E8F0F55},,,,,,,
1835663.56585506,714356.656453058,20424677,101627,971 BRYDEN RD,Breslin Hall Halfway House,Group Quarters - Shelter,Restaurant DB,Y,N,,{99DBDDFA-C10A-4D2A-B3A8-0D299E7E6083},,,,,,,
1844643.26508722,691968.526688725,20424678,1088429,1855 WATKINS RD,Container Port Group ,Retail - Commercial/Retail,,Y,N,6144631111,{E5C32CB2-D330-4B24-95A7-B2423BD752A6},,,,,,,
1786601.9937028,725535.999251813,20424679,1189171,1888 HILLIARD & ROME RD,Dressbarn,Retail - Commercial/Retail,,Y,N,,{77E877FC-B7BC-40CE-B289-F2E5E34964FD},,,,,,,
1827639.70985556,714356.756518483,20424680,682718,66 CIVIC CENTER DR,The Supreme Court of Ohio,Government - State,,Y,N,,{76483B9B-9603-452A-9181-5937A8F84CDB},,,,,,,
1821032.37333272,725013.381858721,20424681,581817,1445 OLENTANGY RIVER RD,Varsity Inn OSU South,Retail - Hotel/Motel,,Y,N,,{776A366F-F7E0-4831-8455-BD80D5968E10},,,,,,,
1815022.21704598,710236.721451476,20424682,238205,1818 SULLIVANT AVE,Sullivant Group Home,Group Quarters - Assisted Living,,Y,N,,{F0DED2E6-68FC-425F-B9F0-CD96419755CE},,,,,,,
1857247.08764856,707854.14878881,20424683,562010,1450 COURTRIGHT RD,Gino's Pizza of Miami,Retail - Restaurant,,Y,N,6147158208,{616353F9-3BD4-4005-B4A8-03FE806D4CF3},,,,,,,
1824142.36809698,740510.821992397,20424684,1239206,3420 N HIGH ST,A Gold 2 Cash Exchange,Retail - Commercial/Retail,,Y,N,,{15224350-6C4B-420E-8D86-B6D689EFB11F},,,,,,,
1817725.70934239,712049.753914639,20424685,460675,199 S CENTRAL AVE,Netcare Access ,Medical - Other,,Y,N,614-276-2273,{6F09C2F2-E824-410E-9797-17C7CD391210},,,,,,,
1824005.39953889,740303.370963722,20424686,1187342,3397 N HIGH ST,Greenleaf JTS Employment Agency,Retail - Services,,Y,N,,{5847C5FC-1579-486C-AC1E-93D2E8DAA423},,,,,,,
1840858.03578106,707957.832636565,20424687,935600,1541 E WHITTIER ST,J & J Carryout,Retail - Convenience Store,,Y,N,,{E75C4FC8-E69D-4826-9ABB-0E6A796596E0},,,,,,Y,
1813772.37374514,723573.380145565,20424688,606609,1733 W 3RD AVE,Brush & Iron Salon,Retail - Services,,Y,N,,{821BC461-350A-4021-8667-9C8991B6673D},,,,,,,
1850205.32122031,713058.35557197,20424689,582675,2862 E MAIN ST,Bexley Physical Therapy,Medical - Other,,Y,N,,{8CA19843-75A6-4F0F-A466-7BC027F20D34},,,,,,,
1802358.04158697,708018.057253644,20424690,848962,3511 SULLIVANT AVE,Advance Auto Parts,Retail - Commercial/Retail,,Y,N,,{F4AE264F-A0D1-4514-832E-3AADE7C9A40C},,,,,,,
1830292.50507489,778141.441284806,20424691,999018,457 LAZELLE RD,Computersmith,Retail - Commercial/Retail,,Y,N,,{9027784D-CB31-45CD-B6DE-4B1E0F738274},,,,,,,
1822801.51119864,727254.006642565,20424692,1272325,1670 UPHAM DR,Harding Hospital,Medical - Hospital/Medical Center,OSU,Y,N,614-293-9600,{50921BC7-7590-43D4-A271-DBF70E704C59},https://wexnermedical.osu.edu/locations-and-parking/ohio-state-harding-hospital,,,,,,
1837778.64823906,741738.969470471,20424693,822548,1752 HUY RD,Bright Kids Academy,Education - Daycare,ODJFS 2190020830,,N,614-869-0031,{F0678CE5-4466-44BA-94F9-1E59B27BFC31},,,,,2,,
1828432.3470498,709279.375925228,20424694,460753,761 S FRONT ST,Tori Weinstock - Massage,Medical - Other,,Y,N,614-262-1163,{8CBCB42D-9426-4C91-8051-B1E31DF58BE5},,,,,,,
1843506.33166556,713713.362135977,20424695,564330,451 HOLTZMAN AVE,TLT Automotive,Retail - Services,,Y,N,,{7C6E9566-DAD2-4E44-9A7B-9D83CA038ED6},,,,,,,
1828361.2645148,715317.538717642,20424696,541921,19 N PEARL ST,Ringside Cafe,Retail - Restaurant,,Y,N,,{D4714364-5994-4528-AF2A-7BD102AC046A},,,,,,,
1814145.48192281,703268.664521471,20424697,1256049,1977 ZETTLER CENTER DR,Beauty World,Retail - Services,,Y,N,,{9B09737E-33BE-49E7-8A43-EE7683E3B161},,,,,,,
1847641.33815931,722387.358567476,20424698,459549,600 N CASSADY AVE,Awesome Dealz,Retail - Commercial/Retail,,Y,N,,{921EC5FA-358D-4F3A-80B7-B240C7A6A35B},,,,,,,
1833041.34767431,728784.316245973,20424699,1236652,889 E 17TH AVE,Columbus City School Facilities,Education - Other,,Y,N,,{9DD441F2-D13D-45BD-AEC5-0B7F261AEE95},,,,,,,
1786155.6127058,724879.41132614,20424700,424322,1780 HILLIARD & ROME RD,El Vaquero,Retail - Restaurant,,Y,N,6148765157,{788348C2-2E5B-4413-9592-8B6F4272100C},,,,,,,
1810014.42752089,751134.351598307,20424701,56216,5072 REED RD,Pediatric & Adolescent Med,Medical - Physician,,Y,N,6143261600,{5A4861C5-760F-441B-BB0D-1FDDB34913BA},www.pediatricandadolescentmedicine.net,,Y,,,,
1802575.5916768,751751.421230316,20424702,1241720,4632 SAWMILL RD,Columbus Chiropractor,Medical - Other,,Y,N,,{8BB0380B-DC3F-4AB3-8639-2EBC52EBCFE2},,,,,,,
1826581.3684683,722981.381985724,20424703,666365,53 W 3RD AVE,Ohio Osteopathic Association,Office - Non-Profit,,Y,N,,{C92D614C-62BC-49E5-9026-16033F96CCD2},,,,,,,
1868594.83201338,701816.327203065,20424704,547170,5081 CARBONDALE DR,Gethsemane United Methodist Church,Public Places - House of Worship,,Y,N,,{584949D7-5707-4754-8F5E-C3A5E52D6C32},,,,,,,
1831194.35169639,715064.375181973,20424705,399669,394 OAK ST,Kramer Engineers,Office - Corporate,,Y,N,,{F03FAAB0-043F-4789-B243-1829F9649312},,,,,,,
1843152.12436873,764971.505682483,20424706,772188,6180 CLEVELAND AVE,Key Blue Prints ,Retail - Services,,Y,N,,{392237B6-7DD9-4F71-BB2F-8ACAC3330DAB},,,,,,,
1830088.87851363,764004.691015065,20424707,1208551,834 BUSCH CT,Alexander Enterprises,Office - Corporate,,Y,N,,{741C54C2-06C8-484B-A238-064B47608615},,,,,,,
1828726.36680298,722822.381647557,20424708,1230981,1002 N 4TH ST,Red Tree Tattoo Gallery,Retail - Services,,Y,N,,{AF19CE79-E03C-4AC2-BD6F-ADD8B7728A45},,,,,,,
1836417.35568605,722943.37221922,20424709,589127,875 N 21ST ST,Sadek Auto Detailing,Retail - Services,,Y,N,,{BA7F0AA6-A216-452E-B7AB-CA45494BBC81},,,,,,,
1855098.30880964,709279.350662813,20424710,670440,3434 E LIVINGSTON AVE,Columbus Metropolitan Library - Barnett,Public Places - Library,,Y,N,,{9A115459-56EB-453C-88E3-F3C1674265B2},http://www.columbuslibrary.org/locations,,,,,,
1797907.37168255,718925.377630562,20424711,484148,915 DISTRIBUTION DR,Blade Manufacturing Co,Industrial - Manufacturing,,Y,N,,{B0DDA98D-798B-4AEC-AFF4-6305768CB19B},,,,,,,
1811960.42953439,752673.351144969,20424712,1239966,1512 BETHEL RD,Perfect Alterations,Retail - Commercial/Retail,,Y,N,,{1EE875F9-F0C9-4BB4-AF3A-3191FBF219B8},,,,,,,
1810077.70200063,772026.944983646,20424713,986359,1894 HARD RD,Domino's Pizza,Retail - Restaurant,,Y,N,6147660300,{DB551D49-D9B3-49E6-A8AD-3888DA5813A2},,,,,,,
1793827.02387214,730870.523359641,20424714,588210,2559 WESTBELT DR,Step One Allstars,Retail - Services,,Y,N,,{D7CF371A-1D24-4FE2-A379-0A0A401FD4E6},,,,,,,
1827645.01365072,722395.546871305,20424715,1186252,979 ROBERSON ST,Mothers Love In-Home Child Care,Education - Daycare,ODJFS 2230027600,,N,614-556-2047,{EF24CDEB-14BF-416E-8233-2C5E0E8E7156},,,,,1,,
1796392.45312446,730023.862651393,20424716,427767,4400 ROBERTS RD,Marathon,Retail - Gas Station,,Y,N,,{456DC30F-0613-4BA5-ABAF-369BCD7D0848},,,,,,,
1827233.31368671,686257.366523147,20424717,1240886,103 GREAT SOUTHERN BLVD S,Southern Vision Center,Medical - Other,,Y,N,614-358-4223,{122D1BAE-C772-46A5-B766-C81B1297955B},,,,,,,
1805301.29193406,708225.826195061,20424718,1249095,3121 SULLIVANT AVE B,Cardinal Termite & Pest Control,Retail - Services,,Y,N,,{FA233DFC-BBA6-4028-9D25-E5328C743253},,,,,,,
1817386.12045464,752171.513894066,20424719,912029,780 BETHEL RD,Sole Works Spa,Retail - Services,,Y,N,,{168C481C-EC2E-4550-B0BC-A899943F9E02},,,,,,,
1830109.28529698,778213.022178397,20424720,911472,435 LAZELLE RD,Michael A McGuire Agency,Office - Corporate,,Y,N,,{300C8BF4-3574-4CAC-B086-19BC138742E2},,,,,,,
1794982.34472422,701953.375157312,20424721,1241672,1357 GEORGESVILLE RD,GoWireless Verizon,Retail - Commercial/Retail,,Y,N,,{E5D1F7A7-B1B3-47D9-8D85-97B43473A1D9},,,,,,,
1880373.09487414,722161.092615813,20424722,688305,7077 E BROAD ST,Byers Outlet,Retail - Commercial/Retail,,Y,N,614-844-3664,{FD6CFA31-7C0F-4BAE-B922-85CD04079F14},,,,,,,
1810560.44775431,761467.338150144,20424723,625499,6500 FIESTA DR,Ohio Distinctive Software,Office - Corporate,,Y,N,,{02D81B4B-2D31-407D-9D5A-424810804C71},,,,,,,
1855252.37575872,753624.332838804,20424724,445105,5440 HILDEBRAND RD,The Venice Club,Retail - Services,,Y,N,,{95A17C90-87C5-4197-A24B-A2CA21BF4992},,,,,,,
1831852.37793939,779867.109749481,20424725,298715,1229 POLARIS PKWY,Lane Bryant,Retail - Commercial/Retail,,Y,N,,{CF8F22F8-01FE-4A96-AE19-C407B300949D},,,,,,,
1846648.46875396,699177.340026975,20424726,1312929,2460 PERFORMANCE WAY,Arledge Construction,Office - Corporate,,Y,N,6144364949,{B4078803-031B-40AC-9842-B4D9ED53D4FD},,,,,,,
